ts,co2,temperature,humidity,light_level,pir,people_count_all,people_count_max,region_count,open_windows_all
2025-12-31 10:00:00,411.0,18.8,37.5,1.0,0,0,0,0,1
2025-12-31 10:10:00,411.0,18.8,37.5,1.0,0,0,0,0,1
2025-12-31 10:20:00,411.0,18.8,37.5,1.0,0,0,0,0,1
2025-12-31 10:30:00,411.0,18.8,38.0,0.0,0,0,0,0,1
2025-12-31 10:40:00,410.0,18.8,38.0,1.0,0,0,0,0,1
2025-12-31 10:50:00,410.0,18.8,37.5,1.0,0,0,0,0,1
2025-12-31 11:00:00,410.0,18.8,37.5,1.0,0,0,0,0,1
2025-12-31 11:10:00,409.0,18.8,37.5,1.0,0,0,0,0,1
2025-12-31 11:20:00,409.0,18.8,37.5,0.0,0,0,0,0,1
2025-12-31 11:30:00,409.0,18.8,37.5,0.0,0,0,0,0,1
2025-12-31 11:40:00,410.0,18.8,37.5,0.0,0,0,0,0,1
2025-12-31 11:50:00,409.0,18.8,37.5,0.0,0,0,0,0,1
2025-12-31 12:00:00,409.0,18.8,37.5,0.0,0,0,0,0,1
2025-12-31 12:10:00,409.0,18.7,37.0,0.0,0,0,0,0,1
2025-12-31 12:20:00,410.0,18.7,37.0,0.0,0,0,0,0,1
2025-12-31 12:30:00,410.0,18.8,37.5,0.0,0,0,0,0,1
2025-12-31 12:40:00,409.0,18.8,37.5,0.0,0,0,0,0,1
2025-12-31 12:50:00,409.0,18.8,37.5,0.0,0,0,0,0,1
2025-12-31 13:00:00,409.0,18.7,37.0,0.0,0,0,0,0,1
2025-12-31 13:10:00,410.0,18.7,37.0,0.0,0,0,0,0,1
2025-12-31 13:20:00,410.0,18.7,37.0,0.0,0,0,0,0,1
2025-12-31 13:30:00,410.0,18.7,37.0,0.0,0,0,0,0,1
2025-12-31 13:40:00,409.0,18.7,37.5,0.0,0,0,0,0,1
2025-12-31 13:50:00,408.0,18.7,37.5,0.0,0,0,0,0,1
2025-12-31 14:00:00,409.0,18.7,37.0,0.0,0,0,0,0,1
2025-12-31 14:10:00,409.0,18.7,37.0,0.0,0,0,0,0,1
2025-12-31 14:20:00,409.0,18.7,37.0,0.0,0,0,0,0,1
2025-12-31 14:30:00,409.0,18.7,37.0,0.0,0,0,0,0,1
2025-12-31 14:40:00,410.0,18.7,36.5,0.0,0,0,0,0,1
2025-12-31 14:50:00,411.0,18.7,36.5,0.0,0,0,0,0,1
2025-12-31 15:00:00,411.0,18.7,36.5,0.0,0,0,0,0,1
2025-12-31 15:10:00,411.0,18.7,37.0,0.0,0,0,0,0,1
2025-12-31 15:20:00,411.0,18.7,37.0,0.0,0,0,0,0,1
2025-12-31 15:30:00,411.0,18.7,36.5,0.0,0,0,0,0,1
2025-12-31 15:40:00,411.0,18.7,36.5,0.0,0,0,0,0,1
2025-12-31 15:50:00,410.0,18.7,36.5,0.0,0,0,0,0,1
2025-12-31 16:00:00,410.0,18.7,36.0,0.0,0,0,0,0,1
2025-12-31 16:10:00,410.0,18.6,36.0,0.0,0,0,0,0,1
2025-12-31 16:20:00,411.0,18.7,35.5,0.0,0,0,0,0,1
2025-12-31 16:30:00,411.0,18.6,35.5,0.0,0,0,0,0,1
2025-12-31 16:40:00,411.0,18.6,35.5,0.0,0,0,0,0,1
2025-12-31 16:50:00,411.0,18.7,36.0,0.0,0,0,0,0,1
2025-12-31 17:00:00,411.0,18.7,35.5,0.0,0,0,0,0,1
2025-12-31 17:10:00,411.0,18.7,35.5,0.0,0,0,0,0,1
2025-12-31 17:20:00,411.0,18.7,35.5,0.0,0,0,0,0,1
2025-12-31 17:30:00,412.0,18.6,35.5,0.0,0,0,0,0,1
2025-12-31 17:40:00,412.0,18.6,35.5,0.0,0,0,0,0,1
2025-12-31 17:50:00,412.0,18.6,35.5,0.0,0,0,0,0,1
2025-12-31 18:00:00,413.0,18.6,35.0,0.0,0,0,0,0,1
2025-12-31 18:10:00,414.0,18.6,35.0,0.0,0,0,0,0,1
2025-12-31 18:20:00,414.0,18.6,35.5,0.0,0,0,0,0,1
2025-12-31 18:30:00,414.0,18.7,35.5,0.0,0,0,0,0,1
2025-12-31 18:40:00,414.0,18.6,35.5,0.0,0,0,0,0,1
2025-12-31 18:50:00,414.0,18.6,35.5,0.0,0,0,0,0,1
2025-12-31 19:00:00,414.0,18.6,35.0,0.0,0,0,0,0,1
2025-12-31 19:10:00,414.0,18.6,35.0,0.0,0,0,0,0,1
2025-12-31 19:20:00,414.0,18.6,35.0,0.0,0,0,0,0,1
2025-12-31 19:30:00,414.0,18.6,35.0,0.0,0,0,0,0,1
2025-12-31 19:40:00,414.0,18.6,34.5,0.0,0,0,0,0,1
2025-12-31 19:50:00,414.0,18.6,35.0,0.0,0,0,0,0,1
2025-12-31 20:00:00,414.0,18.6,35.0,0.0,0,0,0,0,1
2025-12-31 20:10:00,414.0,18.6,35.0,0.0,0,0,0,0,1
2025-12-31 20:20:00,414.0,18.6,35.0,0.0,0,0,0,0,1
2025-12-31 20:30:00,413.0,18.6,35.0,0.0,0,0,0,0,1
2025-12-31 20:40:00,413.0,18.6,34.5,0.0,0,0,0,0,1
2025-12-31 20:50:00,413.0,18.6,34.5,0.0,0,0,0,0,1
2025-12-31 21:00:00,413.0,18.6,34.5,0.0,0,0,0,0,1
2025-12-31 21:10:00,414.0,18.6,34.5,0.0,0,0,0,0,1
2025-12-31 21:20:00,414.0,18.6,34.5,0.0,0,0,0,0,1
2025-12-31 21:30:00,413.0,18.6,34.5,0.0,0,0,0,0,1
2025-12-31 21:40:00,413.0,18.6,34.5,0.0,0,0,0,0,1
2025-12-31 21:50:00,413.0,18.6,34.5,0.0,0,0,0,0,1
2025-12-31 22:00:00,412.0,18.6,34.5,0.0,0,0,0,0,1
2025-12-31 22:10:00,410.0,18.6,34.0,0.0,0,0,0,0,1
2025-12-31 22:20:00,410.0,18.6,34.0,0.0,0,0,0,0,1
2025-12-31 22:30:00,411.0,18.5,33.5,0.0,0,0,0,0,1
2025-12-31 22:40:00,413.0,18.5,33.5,0.0,0,0,0,0,1
2025-12-31 22:50:00,413.0,18.5,33.5,0.0,0,0,0,0,1
2025-12-31 23:00:00,412.0,18.5,33.5,0.0,0,0,0,0,1
2025-12-31 23:10:00,412.0,18.5,34.0,0.0,0,0,0,0,1
2025-12-31 23:20:00,411.0,18.6,33.5,0.0,0,0,0,0,1
2025-12-31 23:30:00,410.0,18.5,33.5,0.0,0,0,0,0,1
2025-12-31 23:40:00,409.0,18.5,33.5,0.0,0,0,0,0,1
2025-12-31 23:50:00,409.0,18.5,33.0,0.0,0,0,0,0,1
2026-01-01 00:00:00,408.0,18.5,33.0,0.0,0,0,0,0,1
2026-01-01 00:10:00,407.0,18.5,33.0,0.0,0,0,0,0,1
2026-01-01 00:20:00,407.0,18.5,33.0,0.0,0,0,0,0,1
2026-01-01 00:30:00,408.0,18.5,33.0,0.0,0,0,0,0,1
2026-01-01 00:40:00,408.0,18.5,33.0,0.0,0,0,0,0,1
2026-01-01 00:50:00,407.0,18.5,33.0,0.0,0,0,0,0,1
2026-01-01 01:00:00,407.0,18.5,33.0,0.0,0,0,0,0,1
2026-01-01 01:10:00,406.0,18.5,33.0,0.0,0,0,0,0,1
2026-01-01 01:20:00,406.0,18.5,32.5,0.0,0,0,0,0,1
2026-01-01 01:30:00,406.0,18.5,32.5,0.0,0,0,0,0,1
2026-01-01 01:40:00,406.0,18.4,32.5,0.0,0,0,0,0,1
2026-01-01 01:50:00,406.0,18.4,32.5,0.0,0,0,0,0,1
2026-01-01 02:00:00,406.0,18.4,32.0,0.0,0,0,0,0,1
2026-01-01 02:10:00,406.0,18.4,32.0,0.0,0,0,0,0,1
2026-01-01 02:20:00,406.0,18.4,32.5,0.0,0,0,0,0,1
2026-01-01 02:30:00,405.0,18.5,32.5,0.0,0,0,0,0,1
2026-01-01 02:40:00,404.0,18.4,32.0,0.0,0,0,0,0,1
2026-01-01 02:50:00,404.0,18.4,32.0,0.0,0,0,0,0,1
2026-01-01 03:00:00,404.0,18.4,31.5,0.0,0,0,0,0,1
2026-01-01 03:10:00,404.0,18.4,31.5,0.0,0,0,0,0,1
2026-01-01 03:20:00,404.0,18.4,31.0,0.0,0,0,0,0,1
2026-01-01 03:30:00,405.0,18.4,31.0,0.0,0,0,0,0,1
2026-01-01 03:40:00,405.0,18.3,31.0,0.0,0,0,0,0,1
2026-01-01 03:50:00,405.0,18.3,31.0,0.0,0,0,0,0,1
2026-01-01 04:00:00,404.0,18.4,31.5,0.0,0,0,0,0,1
2026-01-01 04:10:00,404.0,18.4,30.5,0.0,0,0,0,0,1
2026-01-01 04:20:00,404.0,18.3,30.5,0.0,0,0,0,0,1
2026-01-01 04:30:00,404.0,18.3,30.0,0.0,0,0,0,0,1
2026-01-01 04:40:00,404.0,18.3,30.0,0.0,0,0,0,0,1
2026-01-01 04:50:00,404.0,18.3,29.5,0.0,0,0,0,0,1
2026-01-01 05:00:00,404.0,18.3,29.5,0.0,0,0,0,0,1
2026-01-01 05:10:00,404.0,18.3,29.5,0.0,0,0,0,0,1
2026-01-01 05:20:00,405.0,18.3,29.0,0.0,0,0,0,0,1
2026-01-01 05:30:00,405.0,18.3,29.0,0.0,0,0,0,0,1
2026-01-01 05:40:00,405.0,18.3,29.5,0.0,0,0,0,0,1
2026-01-01 05:50:00,405.0,18.3,29.0,0.0,0,0,0,0,1
2026-01-01 06:00:00,405.0,18.3,29.0,0.0,0,0,0,0,1
2026-01-01 06:10:00,405.0,18.2,28.5,0.0,0,0,0,0,1
2026-01-01 06:20:00,405.0,18.3,28.5,0.0,0,0,0,0,1
2026-01-01 06:30:00,405.0,18.2,28.5,1.0,0,0,0,0,1
2026-01-01 06:40:00,405.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 06:50:00,405.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 07:00:00,405.0,18.3,28.5,1.0,0,0,0,0,1
2026-01-01 07:10:00,405.0,18.3,29.0,1.0,0,0,0,0,1
2026-01-01 07:20:00,405.0,18.3,28.5,1.0,0,0,0,0,1
2026-01-01 07:30:00,404.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 07:40:00,404.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 07:50:00,404.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 08:00:00,404.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 08:10:00,404.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 08:20:00,404.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 08:30:00,403.0,18.2,29.0,1.0,0,0,0,0,1
2026-01-01 08:40:00,403.0,18.3,29.0,1.0,0,0,0,0,1
2026-01-01 08:50:00,403.0,18.3,28.5,1.0,0,0,0,0,1
2026-01-01 09:00:00,403.0,18.3,28.5,1.0,0,0,0,0,1
2026-01-01 09:10:00,403.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 09:20:00,403.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 09:30:00,403.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 09:40:00,403.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 09:50:00,403.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 10:00:00,403.0,18.2,27.5,1.0,0,0,0,0,1
2026-01-01 10:10:00,403.0,18.2,27.5,1.0,0,0,0,0,1
2026-01-01 10:20:00,403.0,18.2,27.5,1.0,0,0,0,0,1
2026-01-01 10:30:00,403.0,18.2,27.5,1.0,0,0,0,0,1
2026-01-01 10:40:00,403.0,18.1,27.5,1.0,0,0,0,0,1
2026-01-01 10:50:00,403.0,18.2,27.5,1.0,0,0,0,0,1
2026-01-01 11:00:00,403.0,18.2,27.5,1.0,0,0,0,0,1
2026-01-01 11:10:00,403.0,18.2,27.0,1.0,0,0,0,0,1
2026-01-01 11:20:00,403.0,18.1,27.5,1.0,0,0,0,0,1
2026-01-01 11:30:00,402.0,18.2,28.5,1.0,0,0,0,0,1
2026-01-01 11:40:00,400.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 11:50:00,399.0,18.2,27.5,1.0,0,0,0,0,1
2026-01-01 12:00:00,399.0,18.2,27.5,1.0,0,0,0,0,1
2026-01-01 12:10:00,400.0,18.2,27.0,1.0,0,0,0,0,1
2026-01-01 12:20:00,400.0,18.1,27.0,1.0,0,0,0,0,1
2026-01-01 12:30:00,401.0,18.1,27.5,1.0,0,0,0,0,1
2026-01-01 12:40:00,399.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 12:50:00,397.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 13:00:00,395.0,18.2,27.5,1.0,0,0,0,0,1
2026-01-01 13:10:00,396.0,18.2,27.5,1.0,0,0,0,0,1
2026-01-01 13:20:00,396.0,18.1,27.0,1.0,0,0,0,0,1
2026-01-01 13:30:00,396.0,18.1,27.0,1.0,0,0,0,0,1
2026-01-01 13:40:00,396.0,18.1,27.0,1.0,0,0,0,0,1
2026-01-01 13:50:00,395.0,18.1,27.0,1.0,0,0,0,0,1
2026-01-01 14:00:00,396.0,18.2,27.5,1.0,0,0,0,0,1
2026-01-01 14:10:00,395.0,18.2,28.0,1.0,0,0,0,0,1
2026-01-01 14:20:00,395.0,18.1,27.0,1.0,0,0,0,0,1
2026-01-01 14:30:00,396.0,18.1,27.0,0.0,0,0,0,0,1
2026-01-01 14:40:00,396.0,18.1,27.0,0.0,0,0,0,0,1
2026-01-01 14:50:00,397.0,18.1,26.5,0.0,0,0,0,0,1
2026-01-01 15:00:00,399.0,18.1,26.5,0.0,0,0,0,0,1
2026-01-01 15:10:00,401.0,18.1,26.5,0.0,0,0,0,0,1
2026-01-01 15:20:00,401.0,18.1,27.5,0.0,0,0,0,0,1
2026-01-01 15:30:00,401.0,18.1,27.0,0.0,0,0,0,0,1
2026-01-01 15:40:00,401.0,18.1,27.5,0.0,0,0,0,0,1
2026-01-01 15:50:00,400.0,18.1,27.5,0.0,0,0,0,0,1
2026-01-01 16:00:00,400.0,18.1,27.0,0.0,0,0,0,0,1
2026-01-01 16:10:00,401.0,18.1,27.0,0.0,0,0,0,0,1
2026-01-01 16:20:00,401.0,18.1,27.0,0.0,0,0,0,0,1
2026-01-01 16:30:00,401.0,18.1,27.0,0.0,0,0,0,0,1
2026-01-01 16:40:00,402.0,18.1,27.0,0.0,0,0,0,0,1
2026-01-01 16:50:00,402.0,18.1,27.5,0.0,0,0,0,0,1
2026-01-01 17:00:00,402.0,18.1,27.5,0.0,0,0,0,0,1
2026-01-01 17:10:00,402.0,18.1,28.0,0.0,0,0,0,0,1
2026-01-01 17:20:00,402.0,18.1,27.5,0.0,0,0,0,0,1
2026-01-01 17:30:00,402.0,18.1,27.5,0.0,0,0,0,0,1
2026-01-01 17:40:00,403.0,18.1,27.5,0.0,0,0,0,0,1
2026-01-01 17:50:00,403.0,18.1,27.5,0.0,0,0,0,0,1
2026-01-01 18:00:00,404.0,18.1,27.5,0.0,0,0,0,0,1
2026-01-01 18:10:00,405.0,18.1,28.0,0.0,0,0,0,0,1
2026-01-01 18:20:00,405.0,18.1,28.0,0.0,0,0,0,0,1
2026-01-01 18:30:00,405.0,18.1,28.0,0.0,0,0,0,0,1
2026-01-01 18:40:00,406.0,18.1,28.5,0.0,0,0,0,0,1
2026-01-01 18:50:00,406.0,18.1,28.0,0.0,0,0,0,0,1
2026-01-01 19:00:00,409.0,18.1,28.0,0.0,0,0,0,0,1
2026-01-01 19:10:00,412.0,18.0,28.0,0.0,0,0,0,0,1
2026-01-01 19:20:00,414.0,18.0,28.0,0.0,0,0,0,0,1
2026-01-01 19:30:00,415.0,18.0,28.0,0.0,0,0,0,0,1
2026-01-01 19:40:00,417.0,18.0,28.5,0.0,0,0,0,0,1
2026-01-01 19:50:00,419.0,18.1,28.0,0.0,0,0,0,0,1
2026-01-01 20:00:00,422.0,18.1,28.5,0.0,0,0,0,0,1
2026-01-01 20:10:00,424.0,18.1,28.0,0.0,0,0,0,0,1
2026-01-01 20:20:00,429.0,18.0,28.0,0.0,0,0,0,0,1
2026-01-01 20:30:00,430.0,18.0,28.0,0.0,0,0,0,0,1
2026-01-01 20:40:00,433.0,18.0,28.0,0.0,0,0,0,0,1
2026-01-01 20:50:00,435.0,18.0,28.25,0.0,0,0,0,0,1
2026-01-01 21:00:00,437.0,18.0,28.5,0.0,0,0,0,0,1
2026-01-01 21:10:00,439.0,18.0,28.5,0.0,0,0,0,0,1
2026-01-01 21:20:00,439.0,18.0,28.0,0.0,0,0,0,0,1
2026-01-01 21:30:00,440.0,18.0,28.0,0.0,0,0,0,0,1
2026-01-01 21:40:00,445.0,18.0,28.0,0.0,0,0,0,0,1
2026-01-01 21:50:00,446.0,17.9,28.0,0.0,0,0,0,0,1
2026-01-01 22:00:00,448.0,18.0,28.0,0.0,0,0,0,0,1
2026-01-01 22:10:00,449.0,18.0,28.0,0.0,0,0,0,0,1
2026-01-01 22:20:00,448.0,18.0,28.5,0.0,0,0,0,0,1
2026-01-01 22:30:00,447.0,18.0,28.5,0.0,0,0,0,0,1
2026-01-01 22:40:00,446.0,18.0,28.5,0.0,0,0,0,0,1
2026-01-01 22:50:00,445.0,18.0,28.0,0.0,0,0,0,0,1
2026-01-01 23:00:00,446.0,18.0,28.0,0.0,0,0,0,0,1
2026-01-01 23:10:00,447.0,18.0,28.0,0.0,0,0,0,0,1
2026-01-01 23:20:00,447.0,17.9,28.0,0.0,0,0,0,0,1
2026-01-01 23:30:00,447.0,17.9,28.0,0.0,0,0,0,0,1
2026-01-01 23:40:00,448.0,18.0,28.5,0.0,0,0,0,0,1
2026-01-01 23:50:00,448.0,18.0,28.5,0.0,0,0,0,0,1
2026-01-02 00:00:00,448.0,18.0,28.5,0.0,0,0,0,0,1
2026-01-02 00:10:00,448.0,18.0,28.5,0.0,0,0,0,0,1
2026-01-02 00:20:00,448.0,18.0,28.0,0.0,0,0,0,0,1
2026-01-02 00:30:00,448.0,17.9,28.0,0.0,0,0,0,0,1
2026-01-02 00:40:00,448.0,17.9,28.5,0.0,0,0,0,0,1
2026-01-02 00:50:00,449.0,17.9,28.5,0.0,0,0,0,0,1
2026-01-02 01:00:00,449.0,17.9,28.5,0.0,0,0,0,0,1
2026-01-02 01:10:00,448.0,18.0,28.5,0.0,0,0,0,0,1
2026-01-02 01:20:00,448.0,18.0,28.5,0.0,0,0,0,0,1
2026-01-02 01:30:00,448.0,17.9,28.5,0.0,0,0,0,0,1
2026-01-02 01:40:00,448.0,17.9,28.5,0.0,0,0,0,0,1
2026-01-02 01:50:00,450.0,17.9,28.5,0.0,0,0,0,0,1
2026-01-02 02:00:00,451.0,17.9,28.5,0.0,0,0,0,0,1
2026-01-02 02:10:00,452.0,17.9,28.5,0.0,0,0,0,0,1
2026-01-02 02:20:00,453.0,17.9,29.0,0.0,0,0,0,0,1
2026-01-02 02:30:00,454.0,17.9,29.0,0.0,0,0,0,0,1
2026-01-02 02:40:00,455.0,17.9,29.0,0.0,0,0,0,0,1
2026-01-02 02:50:00,456.0,17.9,29.0,0.0,0,0,0,0,1
2026-01-02 03:00:00,458.0,17.9,29.0,0.0,0,0,0,0,1
2026-01-02 03:10:00,461.0,17.9,29.0,0.0,0,0,0,0,1
2026-01-02 03:20:00,465.0,17.9,29.0,0.0,0,0,0,0,1
2026-01-02 03:30:00,467.0,17.9,29.0,0.0,0,0,0,0,1
2026-01-02 03:40:00,469.0,17.9,29.0,0.0,0,0,0,0,1
2026-01-02 03:50:00,470.0,17.9,29.5,0.0,0,0,0,0,1
2026-01-02 04:00:00,470.0,18.0,29.5,0.0,0,0,0,0,1
2026-01-02 04:10:00,471.0,17.9,29.0,0.0,0,0,0,0,1
2026-01-02 04:20:00,471.0,17.9,29.0,0.0,0,0,0,0,1
2026-01-02 04:30:00,472.0,17.9,29.0,0.0,0,0,0,0,1
2026-01-02 04:40:00,474.0,17.8,29.0,0.0,0,0,0,0,1
2026-01-02 04:50:00,477.0,17.8,29.0,0.0,0,0,0,0,1
2026-01-02 05:00:00,479.0,17.8,29.0,0.0,0,0,0,0,1
2026-01-02 05:10:00,482.0,17.9,29.5,0.0,0,0,0,0,1
2026-01-02 05:20:00,482.0,17.9,29.5,0.0,0,0,0,0,1
2026-01-02 05:30:00,482.0,17.8,29.5,0.0,0,0,0,0,1
2026-01-02 05:40:00,482.0,17.8,29.0,0.0,0,0,0,0,1
2026-01-02 05:50:00,486.0,17.8,29.0,0.0,0,0,0,0,1
2026-01-02 06:00:00,490.0,17.8,29.0,0.0,0,0,0,0,1
2026-01-02 06:10:00,493.0,17.8,29.0,0.0,0,0,0,0,1
2026-01-02 06:20:00,496.0,17.8,29.5,0.0,0,0,0,0,1
2026-01-02 06:30:00,497.0,17.8,29.5,0.0,0,0,0,0,1
2026-01-02 06:40:00,496.0,17.8,29.5,1.0,0,0,0,0,1
2026-01-02 06:50:00,497.0,17.9,29.5,1.0,0,0,0,0,1
2026-01-02 07:00:00,497.0,17.9,29.5,1.0,0,0,0,0,1
2026-01-02 07:10:00,499.0,17.8,29.5,1.0,0,0,0,0,1
2026-01-02 07:20:00,502.0,17.8,29.5,1.0,0,0,0,0,1
2026-01-02 07:30:00,508.0,17.8,29.5,1.0,0,0,0,0,1
2026-01-02 07:40:00,513.0,17.8,29.5,1.0,0,0,0,0,1
2026-01-02 07:50:00,514.0,17.8,30.0,1.0,0,0,0,0,1
2026-01-02 08:00:00,518.0,17.9,30.0,1.0,0,0,0,0,1
2026-01-02 08:10:00,518.0,17.8,30.0,1.0,0,0,0,0,1
2026-01-02 08:20:00,518.0,17.8,30.5,1.0,0,0,0,0,1
2026-01-02 08:30:00,518.0,17.8,30.5,1.0,0,0,0,0,1
2026-01-02 08:40:00,516.0,17.8,31.0,3.0,1,1,0,0,2
2026-01-02 08:50:00,515.0,17.8,31.5,3.0,1,1,1,0,2
2026-01-02 09:00:00,508.0,17.9,31.5,3.0,0,1,1,0,2
2026-01-02 09:10:00,502.0,17.9,33.5,3.0,1,0,1,0,1
2026-01-02 09:20:00,500.0,17.9,37.5,1.0,0,0,1,0,1
2026-01-02 09:30:00,495.0,17.8,35.5,1.0,0,0,1,0,1
2026-01-02 09:40:00,485.0,17.8,34.5,1.0,0,0,1,0,1
2026-01-02 09:50:00,475.0,17.8,34.0,1.0,0,0,1,0,1
2026-01-02 10:00:00,468.0,17.8,33.5,1.0,0,0,1,0,1
2026-01-02 10:10:00,461.0,17.8,33.5,1.0,0,0,1,0,1
2026-01-02 10:20:00,453.0,17.7,33.5,1.0,0,0,1,0,1
2026-01-02 10:30:00,443.0,17.7,33.5,1.0,0,0,1,0,1
2026-01-02 10:40:00,432.0,17.7,33.5,1.0,0,0,1,0,1
2026-01-02 10:50:00,428.0,17.7,33.5,1.0,0,0,0,0,1
2026-01-02 11:00:00,427.0,17.8,33.5,1.0,0,0,0,0,1
2026-01-02 11:10:00,425.0,17.7,33.5,1.0,0,0,0,0,1
2026-01-02 11:20:00,422.0,17.7,33.5,1.0,0,0,0,0,1
2026-01-02 11:30:00,422.0,17.7,34.0,1.0,0,0,0,0,1
2026-01-02 11:40:00,421.0,17.7,34.0,1.0,0,0,0,0,1
2026-01-02 11:50:00,417.0,17.7,34.0,1.0,0,0,0,0,1
2026-01-02 12:00:00,417.0,17.7,34.0,1.0,0,0,0,0,1
2026-01-02 12:10:00,417.0,17.7,34.0,1.0,0,0,0,0,1
2026-01-02 12:20:00,417.0,17.7,34.0,1.0,0,0,0,0,1
2026-01-02 12:30:00,416.0,17.7,34.0,1.0,0,0,0,0,1
2026-01-02 12:40:00,416.0,17.7,34.0,1.0,0,0,0,0,1
2026-01-02 12:50:00,415.0,17.7,34.0,1.0,0,0,0,0,1
2026-01-02 13:00:00,415.0,17.7,34.0,1.0,0,0,0,0,1
2026-01-02 13:10:00,415.0,17.7,34.0,1.0,0,0,0,0,1
2026-01-02 13:20:00,415.0,17.7,34.0,0.0,0,0,0,0,1
2026-01-02 13:30:00,415.0,17.7,34.0,0.0,0,0,0,0,1
2026-01-02 13:40:00,414.0,17.7,34.5,0.0,0,0,0,0,1
2026-01-02 13:50:00,414.0,17.7,34.5,0.0,0,0,0,0,1
2026-01-02 14:00:00,413.0,17.7,34.5,0.0,0,0,0,0,1
2026-01-02 14:10:00,414.0,17.6,34.5,0.0,0,0,0,0,1
2026-01-02 14:20:00,414.0,17.7,34.5,0.0,0,0,0,0,1
2026-01-02 14:30:00,414.0,17.6,35.0,0.0,0,0,0,0,1
2026-01-02 14:40:00,414.0,17.7,35.0,0.0,0,0,0,0,1
2026-01-02 14:50:00,414.5,17.65,35.0,0.0,0,0,0,0,1
2026-01-02 15:00:00,415.0,17.6,35.0,0.0,0,0,0,0,1
2026-01-02 15:10:00,416.0,17.6,35.5,0.0,0,0,0,0,1
2026-01-02 15:20:00,418.0,17.6,35.5,0.0,0,0,0,0,1
2026-01-02 15:30:00,422.0,17.6,36.0,0.0,0,0,0,0,1
2026-01-02 15:40:00,423.0,17.6,36.0,0.0,0,0,0,0,1
2026-01-02 15:50:00,428.0,17.6,36.0,0.0,0,0,0,0,1
2026-01-02 16:00:00,424.5,17.6,35.75,0.0,0,0,0,0,1
2026-01-02 16:10:00,441.0,17.6,36.5,0.0,0,0,0,0,1
2026-01-02 16:20:00,448.0,17.6,36.5,0.0,0,0,0,0,1
2026-01-02 16:30:00,453.0,17.6,37.0,0.0,0,0,0,0,1
2026-01-02 16:40:00,460.0,17.6,37.0,0.0,0,0,0,0,1
2026-01-02 16:50:00,467.0,17.6,37.0,0.0,0,0,0,0,1
2026-01-02 17:00:00,474.0,17.6,37.0,0.0,0,0,0,0,1
2026-01-02 17:10:00,480.0,17.6,37.0,0.0,0,0,0,0,1
2026-01-02 17:20:00,486.0,17.6,37.5,0.0,0,0,0,0,1
2026-01-02 17:30:00,491.0,17.6,37.5,0.0,0,0,0,0,1
2026-01-02 17:40:00,497.0,17.6,37.5,0.0,0,0,0,0,1
2026-01-02 17:50:00,499.0,17.5,37.5,0.0,0,0,0,0,1
2026-01-02 18:00:00,503.0,17.6,37.5,0.0,0,0,0,0,1
2026-01-02 18:10:00,510.0,17.6,37.5,0.0,0,0,0,0,1
2026-01-02 18:20:00,513.0,17.6,37.5,0.0,0,0,0,0,1
2026-01-02 18:30:00,518.0,17.6,38.0,0.0,0,0,0,0,1
2026-01-02 18:40:00,523.0,17.5,38.0,0.0,0,0,0,0,1
2026-01-02 18:50:00,526.0,17.5,38.0,0.0,0,0,0,0,1
2026-01-02 19:00:00,529.0,17.6,38.0,0.0,0,0,0,0,1
2026-01-02 19:10:00,532.0,17.5,38.0,0.0,0,0,0,0,1
2026-01-02 19:20:00,536.0,17.5,38.0,0.0,0,0,0,0,1
2026-01-02 19:30:00,545.0,17.6,38.0,0.0,0,0,0,0,1
2026-01-02 19:40:00,551.0,17.5,38.0,0.0,0,0,0,0,1
2026-01-02 19:50:00,557.0,17.5,38.0,0.0,0,0,0,0,1
2026-01-02 20:00:00,562.0,17.6,38.5,0.0,0,0,0,0,1
2026-01-02 20:10:00,565.0,17.5,38.5,0.0,0,0,0,0,1
2026-01-02 20:20:00,568.0,17.5,38.5,0.0,0,0,0,0,1
2026-01-02 20:30:00,569.0,17.5,38.5,0.0,0,0,0,0,1
2026-01-02 20:40:00,568.0,17.5,38.5,0.0,0,0,0,0,1
2026-01-02 20:50:00,566.0,17.5,38.5,0.0,0,0,0,0,1
2026-01-02 21:00:00,564.0,17.6,38.5,0.0,0,0,0,0,1
2026-01-02 21:10:00,559.0,17.5,38.5,0.0,0,0,0,0,1
2026-01-02 21:20:00,556.0,17.5,38.5,0.0,0,0,0,0,1
